path	sentence	set
common_voice_en_37359187.mp3	Egyptologists disagree on the length of time it took to construct.	train
common_voice_en_37288183.mp3	He shared night-time television time with Stu Martin in airing B movies.	train
common_voice_en_37962946.mp3	Give me a second to explain, can't you?	train
common_voice_en_38000462.mp3	Victims of muti killings are often children.	train
common_voice_en_37912763.mp3	Talk in circles was met with critical acclaim.	train
common_voice_en_37306397.mp3	While at Cambridge, he played first-class cricket for the Cambridge University Cricket Club.	train
common_voice_en_37887128.mp3	The walking path around the lake is long.	train
common_voice_en_37995721.mp3	It spreads vegetatively, not by seed.	train
common_voice_en_37679656.mp3	Some words contain non-Germanic elements.	train
common_voice_en_37811204.mp3	It also receives little snow or rainfall compared to surrounding areas.	train
common_voice_en_37539830.mp3	It consists of broad coastal and forested areas.	train
common_voice_en_37306142.mp3	Waterton is also credited with bringing curare to Europe.	train
common_voice_en_37891102.mp3	"In its literary phase, ""The Dial"" was published monthly."	train
common_voice_en_37343508.mp3	The convention featured floorspace for exhibitors, including comic book dealers and collectibles merchants.	train
common_voice_en_37288135.mp3	She played Tina, a romantic character, in the telenovela Cabocla.	train
common_voice_en_37884881.mp3	He played defensive end and tight end in high school.	train
common_voice_en_37976327.mp3	The first step is convincing the individual that he or she needs help.	train
common_voice_en_37570389.mp3	These adaptations are also paralleled in many living mammalian herbivores of different lineages.	train
common_voice_en_37547355.mp3	The estate has been subdivided several times.	train
common_voice_en_37811125.mp3	It was only sold in Mexico, where the previous generation Ramcharger had been successful.	train
common_voice_en_37646946.mp3	McMahon attended college at Rutgers University.	train
common_voice_en_37846790.mp3	Two poems of Gosson's are included.	train
common_voice_en_37805056.mp3	However, most of the fossils are too small for the human eye to detect.	train
common_voice_en_37846605.mp3	It subjected Members of Parliament to very strict party discipline.	train
common_voice_en_37950286.mp3	A common urban legend about the origin of the name goes as follows.	train
common_voice_en_37523919.mp3	Author, John Calvin, Of Noyon.	train
common_voice_en_37511524.mp3	Mech looks at high-tech policing in the future.	train
common_voice_en_37521546.mp3	Less than three crater diameters to the south is the flooded walled plain Lyot.	train
common_voice_en_37732666.mp3	The Manchester Tech Incubator is in Circle Square.	train
common_voice_en_38004087.mp3	"Express is a convenience ""mini-supermarket"" format."	train
common_voice_en_37306504.mp3	Support for freedom fighters is self-defense.	train
common_voice_en_37855588.mp3	Dawson County is one of the older counties of the state.	train
common_voice_en_37289757.mp3	After his musical career, he became a financial advisor.	train
common_voice_en_37306422.mp3	The injection is given in the center of the triangle that is formed.	train
common_voice_en_37539852.mp3	And still there was something else, something outside, something he wanted.	train
common_voice_en_37539776.mp3	Bounty jumpers also faced torture.	train
common_voice_en_37599248.mp3	Main attractions during April include motor and horse racing events.	train
common_voice_en_37597968.mp3	This might be taken as a mythical expression for a lunar month.	train
common_voice_en_37599523.mp3	In November, The Chemical Brothers played the Astoria Theatre in London.	train
common_voice_en_37306518.mp3	She then started a European tour performing in France, Italy, Switzerland and Belgium.	train
common_voice_en_37465520.mp3	The petroglyphs of Ometepe include some forms which are less common.	train
common_voice_en_37961032.mp3	He has collaborated on a number of books.	train
common_voice_en_37289200.mp3	Students in the school's attendance area transferred to various high schools in the district.	train
common_voice_en_37928149.mp3	She practices in Paris.	train
common_voice_en_38001964.mp3	The base was on of leased land.	train
common_voice_en_37477177.mp3	According to these legends, the fairies live beneath mounds or barrows under the earth.	train
common_voice_en_37809781.mp3	Brown succumbs to her injuries.	train
common_voice_en_37289170.mp3	It also undertakes aerial surveillance of the exclusive economic zone surrounding the islands.	train
common_voice_en_37770742.mp3	Many local as well as professional talents perform at A Center for the Arts.	train
common_voice_en_37920112.mp3	Virtually every aspect of the park had some type of work done to it.	train
common_voice_en_37498092.mp3	He is the current director of the Harvard-Smithsonian Center for Astrophysics in Cambridge, Massachusetts.	train
common_voice_en_37942797.mp3	Secret police and intelligence agencies can usually be considered secret services.	train
common_voice_en_37861885.mp3	Its success has pushed cities nationwide to reimagine obsolete infrastructure as public space.	train
common_voice_en_37932424.mp3	The village school, halfway up the hill, was built at this time also.	train
common_voice_en_37388591.mp3	The work was originally distributed in pamphlet form by the Lama Foundation.	train
common_voice_en_37835122.mp3	"There are four editions of Qt available: ""Community"", ""Indie Mobile"", ""Professional"" and ""Enterprise""."	train
common_voice_en_37941882.mp3	It has been listed on the National Register of Historic Places.	train
common_voice_en_37963831.mp3	These people have made outstanding historical contributions to systems and control.	train
common_voice_en_37800528.mp3	Ex-Town player Ronnie Jepson, appointed on the same day, became his assistant.	train
common_voice_en_37643264.mp3	The amendment enacted a merit system for the hiring of city employees.	train
common_voice_en_37285735.mp3	He has been regarded as the leading Western authority on Cambodian food.	train
common_voice_en_37960274.mp3	There are said to be several oil portraits of the father extant.	train
common_voice_en_37959859.mp3	In fact the information in the book is mythological.	train
common_voice_en_37870534.mp3	The name came from the Norse god Loki, god of mischief and thieves.	train
common_voice_en_37367096.mp3	Oh, that’s not what I intend — that’s not what I mean!	train
common_voice_en_37289649.mp3	I have my own life and it's more than enough.	train
common_voice_en_38000964.mp3	We had no one looking over our shoulder.	train
common_voice_en_37647285.mp3	Chuck Norris owns a ranch between Anderson and Navasota.	train
common_voice_en_37940804.mp3	He later became a teacher at Achimota School and Wesley College.	train
common_voice_en_37575669.mp3	The lifts were operated by the Big Sky Resort.	train
common_voice_en_37505952.mp3	And renewable for life.	train
common_voice_en_37290205.mp3	They embrace during the piano close.	train
common_voice_en_37306834.mp3	Data was stored in big-endian format.	train
common_voice_en_37306378.mp3	The unused junction is to the east side of Fourth Avenue.	train
common_voice_en_37813723.mp3	De Waal was married twice.	train
common_voice_en_37285746.mp3	His later works have not the same merit.	train
common_voice_en_37811182.mp3	They rowed after it to render assistance but failed to catch it.	train
common_voice_en_37357304.mp3	"Auckland Castle also provides the setting for Lewis Carroll's story ""A Legend of Scotland""."	train
common_voice_en_37306289.mp3	In the American edition Banana dedicates her book to Kurt Cobain.	train
common_voice_en_37285747.mp3	People working from home can feel safe to begin to return to the office.	train
common_voice_en_37980377.mp3	From a player perspective, the game changed ownership with this telling.	train
common_voice_en_37647287.mp3	File encryption encrypts a single file.	train
common_voice_en_37647992.mp3	He completed high school while boarding at Xavier College in Melbourne.	train
common_voice_en_37499050.mp3	The Falcons cut him following the season.	train
common_voice_en_37306122.mp3	Major changes include a new diesel engine and braking system.	train
common_voice_en_37376254.mp3	Several professorships there are named in his honor also.	train
common_voice_en_37550342.mp3	It will be worthwhile to consider an ancient view of his nature.	train
common_voice_en_37359162.mp3	The journal also occasionally publishes themed collections.	train
common_voice_en_37570534.mp3	He seems to have had the authority of the pontifical books themselves.	train
common_voice_en_37940756.mp3	The original tunes of the ashtapadis are unknown and likely lost in history.	train
common_voice_en_37484610.mp3	Before that, it was equally important for various Native American cultures.	train
common_voice_en_37913403.mp3	She was buried fully dressed on a cowhide in the coffin.	train
common_voice_en_37820161.mp3	His wife Willa spent the rest of her life in a German nunnery.	train
common_voice_en_37811129.mp3	He was buried in the Union Cemetery in Bakersfield.	train
common_voice_en_37425333.mp3	Most species suck out the contents of insect bodies and discard the exoskeleton.	train
common_voice_en_37921677.mp3	She became a writer for television with a series of successful soap operas.	train
common_voice_en_37942303.mp3	The main entrance to the Church is at the south side.	train
